course_code,course_title,department,document_url,source_page_url,source_name,audit_status,academic_year,term,course_code_found,page_count,pdf_sha256,evidence,rejection_reason
ENGPHYS 4QC3,Introduction to Quantum Computing,ENGPHYS,https://www.eng.mcmaster.ca//app/uploads/2024/01/Course-Outline-4QC3-Fall-2026.pdf,https://www.eng.mcmaster.ca/engphys/courses/,engineering_engineering_physics,approved,2026,fall,True,7,8cda7b4a745839e912ef5a2e64857cc213d1e1c60cfc00682dec4ac4a73c17e5,filename: fall-2026; matching course code,
ENGPHYS 4Z04,Semiconductor Manufacturing Technology,ENGPHYS,https://www.eng.mcmaster.ca//app/uploads/2024/01/Course-Outline-4Z04-2026.pdf,https://www.eng.mcmaster.ca/engphys/courses/,engineering_engineering_physics,approved,2026,fall,True,8,babf89e461d51b8a6bb8c1a3d3a146b6002d9f0976fe9833fb5458305d3324d6,visual: ENG PHYS 4Z04/6Z04; Fall 2026; Course Outline,
ENGTECH 1CH3,Chemistry,ENGTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_1ch3_-_fall_2021_course_outline_template.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2021,fall,True,10,c17ff73cdb81afafbb5c223d52d8009aa89961b13e89e9cf47952819cbe257e9,filename: fall_2021; matching course code,
ENGTECH 1CP3,C++ Programming,ENGTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_1cp3_-_summer_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2022,summer,True,5,607e672e92525afca905212610145cb7dee6bcf8faff4cd76c7a70edd1813c00,filename: summer_2022; matching course code,
ENGTECH 1MC3,Mathematics I,ENGTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_1mc3_-_summer_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2022,summer,True,7,29dedd2187f753451de89163abe0055948521a40be6e9dcc1f435702ea048c9d,filename: summer_2022; matching course code,
ENGTECH 1PH3,Physics,ENGTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_1ph3_-_fall_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2022,fall,True,6,8ecf0bb7304f213772ecc1fa4a9f6150a6636cc899774f38b794dc5400c1b80a,filename: fall_2022; matching course code,
ENGTECH 1PP3,Programming Fundamentals,ENGTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_1pp3_fall2021.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2021,fall,True,5,02e9283f6151a0dd5356b9406914919753bdb10d9f83d2a2a18cdf8f67162d9c,filename: fall2021; matching course code,
ENGTECH 2ES3,Engineering Statistics,ENGTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_2es3_-_summer_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2022,summer,True,5,42b1c3ce685d3b484decff7fec8dfa2501f156f35fa25ef91bf962f206f289b3,filename: summer_2022; matching course code,
ENGTECH 2MA3,Mathematics III,ENGTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/ENGTECH-2MA3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,7,ca1f00283098af5ea1d54412345a4944dd84cdd5e8d38f2dedec583125dd520c,filename: fall-2023; matching course code,
ENGTECH 3DM3,Discrete Mathematics,ENGTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_3dm3_-_winter_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2022,winter,True,6,0ca99d914d42231070b829ef96d8f8c4d15ef7be600190be9bf18c6881b24c0c,filename: winter_2022; matching course code,
ENGTECH 3ES3,Engineering Statistics,ENGTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/ENGTECH-3ES3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,5,b858b56b0a57ec0ca5b120de494f313a1a5453af3f601fe7ca3f5707ea9993b5,filename: fall-2023; matching course code,
ENGTECH 3FE3,Finite Element Analysis,ENGTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_3fe3-course_outline.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2021,fall,True,5,73d663e5c4f75513307c172c66dc1277435709c229777c25ca9761ac6c12c8a9,document: fall 2021; matching course code,
ENGTECH 3ML3,Strength of Materials,ENGTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_3ml3_-_winter_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2022,winter,True,9,ebde0f3e2f0e85e343004c73715cc5e2cacccc6bf0c9af18c2eeaf427eae3cf9,filename: winter_2022; matching course code,
ENGTECH 3SD3,Statics and Dynamics,ENGTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_3sd3_-_summer_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2022,summer,True,5,23d1a54598416f79c227b2ad7d00bc9713cfaee157316e2b9f467c4acd1fd04e,filename: summer_2022; matching course code,
ENGTECH 3SP3,Structure and Properties of Materials,ENGTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_3sp3_-_summer_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2022,summer,True,5,42dd483cff446bba68af6a2cb3019fd2bfacf8f05c1dcb065c102775deff0ef3,filename: summer_2022; matching course code,
ENGTECH 3ST3,Probability and Statistics,ENGTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_3st3_-_summer_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2022,summer,True,5,0ac2f0ad300378f588312372f53049ee0a3416299751e2070721279a5f34a5a3,filename: summer_2022; matching course code,
ENGTECH 3TD3,Thermodynamics,ENGTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_3td3_-_summer_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2022,summer,True,6,1f90a2a5761475c312da1d14fa6c4d708916308ddbf802e85b55e7a36acd5bc2,filename: summer_2022; matching course code,
ENGTECH 4AI3,Artificial Intelligence,ENGTECH,https://www.eng.mcmaster.ca//app/uploads/2024/05/ENGTECH-4AI3-C01-Winter-2024.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2024,winter,True,6,51c876b3956f0787675ff33fa135fdc156192c184629b68c7543025c67203dc6,filename: winter-2024; matching course code,
ENGTECH 4CT3,Systems and Control,ENGTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_4ct3_-_winter_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2022,winter,True,5,ac0539479c624c563674ab3049e5bf9e5bf6797ee0e15ebf47338b88189adf55,filename: winter_2022; matching course code,
ENGTECH 4FD3,Senior Engineering Project,ENGTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_4fd3_-_winter_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2022,winter,True,5,46979a9b18d7e8a35315e5369dc1188e0ba6beb67c5cf9647fd088d7047e8853,filename: winter_2022; matching course code,
ENGTECH 4MA3,Advanced Mathematics,ENGTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_4ma3_course_outline_fall_2021.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2021,fall,True,5,a46deed1ed24fd0bc70b7da7988dd3dfa0c7472e93728056372109ea2d997961,filename: fall_2021; matching course code,
ENRTECH 3EP3,Power Systems and Electrical Machines,ENRTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/ENRTECH-3EP3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,6,eb4339cc7e416685af218eb4309fe29f35b6809b9c2945f7f9b9cea659b7c0b9,filename: fall-2023; matching course code,
ENRTECH 3MI3,Measurements and Instrumentation,ENRTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/ENRTECH-3MI3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,6,98936227641e6975ace2201d0e6f3bd25d234a124a01df851d3d03e7c124a444,filename: fall-2023; matching course code,
ENRTECH 4CA3,Computer Applications in Power System Engineering,ENRTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/ENRTECH-4CA3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,7,82c5d0e6374a0159c7db21d7303ae85b2a9b454ecbb77ed08870b47b13036663,filename: fall-2023; matching course code,
ENRTECH 4PD3,Power System Analysis and Control,ENRTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/ENRTECH-4PD3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,6,17827a9455011c12da6bc4cb33b784927648d10ebcb7e264572d9b554f20d2bd,filename: fall-2023; matching course code,
ENRTECH 4PM3,Power Protection and Maintenance I,ENRTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/ENRTECH-4PM3-Fall-2023-2.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,6,796cd120fede98ddef659dc117879d6395c8bd923e71ae2c866429e087b2c8cb,filename: fall-2023; matching course code,
ENRTECH 4RG3,Renewable Generation,ENRTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/ENRTECH-4RG3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,6,572803e1c8ed6a0d999ecaeed9fda05963b5548bd3f98dfff2caae99a0f661e2,filename: fall-2023; matching course code,
GENTECH 1PC3,Professional Communications,GENTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-1PC3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,10,e1ba191273e7de911f423f7bf4e3a50fa20c401c40e42a449e0a124d3bfe4fb9,visual: GENTECH 1PC3; Fall 2023; complete course information,
GENTECH 2MP3,Management Principles,GENTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-2MP3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,10,18891d500790d6092677a92c10f854252cf442c7703f3884386eff12220c5e3d,filename: fall-2023; matching course code,
GENTECH 3EE3,Engineering Economics,GENTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-3EE3-Winter-2024.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2024,winter,True,6,68a5fcc4b6c9f8ce2d4edb6ad80e82a377f84a6fadeccf333ace8a0ee97f4fb5,filename: winter-2024; matching course code,
GENTECH 3FF3,Financial Systems,GENTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-3FF3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,9,4743cd4f3998308f54611c7e63261e60d742475aa91a532fcacff4f642981e20,filename: fall-2023; matching course code,
GENTECH 3FS3,Financial Systems,GENTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-3FS3-Winter-2024.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2024,winter,True,8,a66400832a5d1d21ebf95abfd87418053fc04c605e273f7df68279a01ffdae79,filename: winter-2024; matching course code,
GENTECH 3LS3,Quality Control and Assurance Methods,GENTECH,https://www.eng.mcmaster.ca//app/uploads/2024/06/GENTECH-3LS3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,5,26d7021bc3fa0c2363dec52ce97069ac5c62555c8a5d700e3f146ab1aee490ff,filename: fall-2023; matching course code,
GENTECH 3MB3,Fundamentals of Marketing,GENTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-3MB3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,14,877cafc2e6fd4f251159386d878e70381b86671805e7b47b3df40b530bbcf4e0,filename: fall-2023; matching course code,
GENTECH 3MP3,Management Principles,GENTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-3MP3-C01-Winter.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2024,winter,True,7,1795b83cdbc80b9658eb8ad4f5363ddc08064b957ba8d6c3969a661631504e8d,document: winter 2024; matching course code,
GENTECH 3MT3,Project Management,GENTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-3MT3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,9,0587b948d19ad2be28c255685526771b6e523e3a3081e9cd698c177446c06a01,filename: fall-2023; matching course code,
GENTECH 4EM3,Legal and Regulatory Issues,GENTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-4EM3-Winter-2024.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2024,winter,True,12,766a60854ceb5eca2b69ef796af511f2c3e7733313619c9d537c0ee3991bae97,filename: winter-2024; matching course code,
GENTECH 4EN3,Entrepreneurial Thinking and Innovation,GENTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-SFGNTECH-4EN3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,8,1753043932714b907f54981c87d7572e01a1077a7fe4833c92b388e681dce7cb,filename: fall-2023; matching course code,
GENTECH 4FT3,Strategic Management,GENTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-4FT3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,11,aab5068a35370b9617ccdc19c6750bc305fc56d88889ac4fd73a82f407afe767,filename: fall-2023; matching course code,
GENTECH 4PM3,Project Management,GENTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH_SFGNTECH-4PM3-C01-Winter-2024.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2024,winter,True,11,6218bb2c6219a413286eb312d95d2305e1ac1c48fccfa1be0739d9a8967e0ea9,filename: winter-2024; matching course code,
GENTECH 4SE3,Technology Ethics and Sustainability,GENTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-SFGNTECH-4SE3-Winter-2024-Wednesday.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2024,winter,True,5,d1962a4238d1c9924eb2499ef77e6ac2ce1629abfe4c3a21d7837548084eefe7,filename: winter-2024; matching course code,
GENTECH 4TC3,Technical Communications,GENTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-SFGNTECH-4TC3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,9,cc935ab1da0883cd39b650fe5dc9a4da86a3de1a607c74be35e134f697f567a6,filename: fall-2023; matching course code,
GENTECH 4TE3,Technology Ethics and Sustainability,GENTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-4TE3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,5,47b9977b885f4a916d57034cf2d4a22f2a033c0cd17d24a7dfd5531c08373be4,filename: fall-2023; matching course code,
IBEHS 1P10A,Health Solutions Design Projects I: Introduction to Engineering Fundamentals and Design,IBEHS,https://www.eng.mcmaster.ca//app/uploads/2024/01/1a-1P10-Course-Outline-2025-26-for-posting.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,engineering_ibiomed,approved,2025,winter,True,12,227af8ff8088019e444575779b8708905b108634874b9f3d6fcdfa376d07c380,document: winter 2025; matching course code,
IBEHS 2EH3,Innovating Care: Navigating Canada's Healthcare System,IBEHS,https://www.eng.mcmaster.ca//app/uploads/2026/08/IBEHS-2EH3-Innovating-Care-Navigating-Canadas-Healthcare-System-Course-Outline-Fall-2026.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,engineering_ibiomed,approved,2026,fall,True,6,fc9de3d5f3c9d86c4f3602f515857cbda8d122a1723185ab3018dcabb5022fe2,filename: fall-2026; matching course code,
IBEHS 2PA2,Health Solutions Design Projects II-A: Lab Skills in Genetic Engineering,IBEHS,https://www.eng.mcmaster.ca//app/uploads/2024/01/IBEHS-2PA2-Course-Outline-2025.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,engineering_ibiomed,approved,2025,fall,True,11,d54990de90775f4cb68e0b70af60d70269779e15f74e07a03209e5b175351025,document: fall 2025; matching course code,
IBEHS 3A03,Biomedical Signals and Systems,IBEHS,https://www.eng.mcmaster.ca//app/uploads/2024/01/IBEHS3A03_2025_Course_Outline-1.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,engineering_ibiomed,approved,2025,fall,True,11,d3508536c3ea762229af0ee2e93f05e1fae808d04b42c11cc238d2986554d237,document: fall 2025; matching course code,
IBEHS 3E03,Fundamentals of Business Strategy,IBEHS,https://www.eng.mcmaster.ca//app/uploads/2024/01/IBEHS-3E03-Fall-2025.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,engineering_ibiomed,approved,2025,fall,True,11,8aaa30a273317b283c347140e86a6b3fa8b5f5b1fd8c6bdab901c7c349a6e4e7,filename: fall-2025; matching course code,
IBEHS 3H03,Research Project,IBEHS,https://www.eng.mcmaster.ca//app/uploads/2026/07/2026-27-IBEHS-3H03-3I06-4H03-Course-Outline.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,engineering_ibiomed,manual_review,,,True,12,424b6696c989c4aaabd8a0f5480210cd7cf086d91d80a520b74200971b4ef780,matching course code,academic year or term could not be verified
IBEHS 3S03,Statistical Methods in Biomedical Engineering,IBEHS,https://www.eng.mcmaster.ca//app/uploads/2024/03/iBioMed-Course-Outline-Template-AODA-compliant_3S03_Winter2026.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,engineering_ibiomed,approved,2026,winter,True,7,6d3b0e407551e3f800a99312de18079f5a858c85f706301ae575d0e7df370562,filename: winter2026; matching course code,
IBEHS 4E09A,"Health, Engineering Science and Entrepreneurship Thesis",IBEHS,https://www.eng.mcmaster.ca//app/uploads/2024/08/Early-Assessment-Form-V2.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,engineering_ibiomed,rejected,,,False,1,4a59062f915bdc160e46c1c263c369ce4ab01944d57785ef159e6789ee67f096,,non-outline document marker: early assessment form
IBEHS 4H03,Research Project,IBEHS,https://www.eng.mcmaster.ca//app/uploads/2026/07/2026-27-IBEHS-3H03-3I06-4H03-Course-Outline.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,engineering_ibiomed,manual_review,,,True,12,424b6696c989c4aaabd8a0f5480210cd7cf086d91d80a520b74200971b4ef780,matching course code,academic year or term could not be verified
IBEHS 4M03,Biomaterials and Tissue Engineering,IBEHS,https://www.eng.mcmaster.ca//app/uploads/2024/03/IBEHS-4M03-Course-Syllabus-2025.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,engineering_ibiomed,approved,2025,fall,True,8,a654191232fc779b55c1d1f62e92f652da4dd67d410f6581e71c38669ed4424c,document: 2025 fall; matching course code,
IBEHS 4P03,Health Solutions Design Projects IV: Decision Making and Project Management,IBEHS,https://www.eng.mcmaster.ca//app/uploads/2024/01/IBEHS-4P03-Course-Outline-Fall-2025.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,engineering_ibiomed,approved,2025,fall,True,12,28d18b704754efaf1d0e546859a769bf33bc92e974a46ccdd8b773ab853a0afa,filename: fall-2025; matching course code,
IBEHS 5P06A,Biomedical Capstone Design Project,IBEHS,https://www.eng.mcmaster.ca//app/uploads/2024/01/1-IBEHS-5P06-Course-Outline-2025.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,engineering_ibiomed,approved,2025,fall,True,12,c8543b8ae6027e037a2040ca92612d604675abef420919c6bd9e06b89c98f924,visual: IBEHS 5P06A/B; Fall/Winter Terms 2025-26; A component begins Fall,
MANTECH 3MF3,Micro Manufacturing and Fabrication,MANTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/mech_eng_3c03_mantech_3mf3_course_outline_w2020.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2020,winter,True,5,af33c6244d9a15b9d8de63d18f39a2a96531c9b2e5e6fd77491120d82599adef,filename: w2020; matching course code,
MANTECH 4MM3,Design and Manufacturing of Machine Elements,MANTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/mantech_4mm3_fall_2021_course_outline_final.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2021,fall,True,8,6effa06ee3519b23b63b2f507ccf056a8d687a81954d3b7c5d81f5d9208618af,filename: fall_2021; matching course code,
MANTECH 4PM3,Production Management,MANTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/mantech_4pm3_fall_2021.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2021,fall,True,5,e5f1bd249514645d7e02eec0aaebed134ea905048e733680526c3278fb29fb4a,filename: fall_2021; matching course code,
MATH 2Z03,Engineering Mathematics III,MATH,https://www.eng.mcmaster.ca//app/uploads/2024/01/Course-Outline-Winter-2025.pdf,https://www.eng.mcmaster.ca/engphys/courses/,engineering_engineering_physics,approved,2025,winter,True,7,57cff2f9b95b4528c9bf29dbf4cc9a31186fbf04418a7d57665f18f1af4ccda1,filename: winter-2025; matching course code,
MATLS 4B03,Biomaterials and Tissue Engineering,MATLS,https://www.eng.mcmaster.ca//app/uploads/2026/08/MATLS-4B03-Course-Syllabus-2026-2.pdf,https://www.eng.mcmaster.ca/materials/courses/,engineering_materials,approved,2026,fall,True,8,85518ff9a0e95aa1418ded08792ff065b24158850d2ac140cf571c95a848606b,document: 2026 fall; matching course code,
MECHENG 4AI3,Applied Artificial Intelligence,MECHENG,https://www.eng.mcmaster.ca//app/uploads/2024/08/Course-Outline-2024-2025-ME-4AI3-AHMED.pdf,https://www.eng.mcmaster.ca/mech/courses/,engineering_mechanical,approved,2024,fall,True,6,08785339779d92066088d47a232691c29c929278ce8752d3a403d4660ece62f5,document: fall 2024; matching course code,
MECHTRON 4RP3,Research Project,MECHTRON,https://www.cas.mcmaster.ca/cas/0files/rsh_prj_frm_perm_mt4rp3.pdf,https://www.eng.mcmaster.ca/cas/courses/,engineering_computing_software,rejected,,,True,1,907a36694f13cba7e85624a17b378e22a768ebcc82ffec867e133f1b7c3ec01b,visual: department permission form and mechatronics proposal,not a published course outline
NUCENG 4P03,Nuclear Power Plant Systems and Operation,NUCENG,https://www.eng.mcmaster.ca//app/uploads/2024/01/Course-Outline-NUCENG4P03_EP6P03.pdf,https://www.eng.mcmaster.ca/engphys/courses/,engineering_engineering_physics,rejected,,,False,0,,network: official URL returns HTTP 404,dead source URL
PROCTECH 2CA3,CAD for Design,PROCTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/PROCTECH-2CA3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,6,2765ffc711fa2c8787ae6a405116ba229c3f7cca68ce3189083e51e28fff283d,filename: fall-2023; matching course code,
PROCTECH 2CE3,Chemical Engineering I: Mass Balance,PROCTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/PROCTECH-2CE3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,6,421e42f0a34cd218eb4593c385121d045dd4875cc8d14254827d8ac3031d2f83,filename: fall-2023; matching course code,
PROCTECH 2EE3,Electronic Devices and Circuits,PROCTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/PROCTECH-2EE3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,14,59ac107ba0f913bd1e9604f8dbd2702dd382d94510a24d4df89f57bb8baf1a55,visual: PROCTECH 2EE3; Fall 2023; full course information,
PROCTECH 2IC3,Instrumentation and Control,PROCTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/PROCTECH-2IC3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,7,11fbf115e36ef02510b8efe0af2e679004d043c296dd46c5f35539263e376c49,filename: fall-2023; matching course code,
PROCTECH 3CE3,Chemical Engineering III: Unit and Process Design,PROCTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/PROCTECH-3CE3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,12,c183e86ef3d813f7e6b2f751fb93126783051c6e37c19e00ffb8ceafd0313188,visual: PROCTECH 3CE3; Fall 2023; full course information,
PROCTECH 3MC3,Motion Control and Robotics,PROCTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/PROCTECH-3MC3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,6,c928cd71ad6d500ee31ebadae3473e31648c135118459bb40f3099daf2102584,filename: fall-2023; matching course code,
PROCTECH 3PL3,Advanced PLC Programming and Control,PROCTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/PROCTECH-3PL3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,9,b0ab2ef19a7058b44bed3e8f3bd574bc4e7111d9f1d8a27835489a2d19340eea,visual: PROCTECH 3PL3; Fall 2023; full course information,
PROCTECH 4AS3,Industrial Systems Integration and Artificial Intelligence,PROCTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/PROCTECH-4AS3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,7,f5db95c26dbda5bcfe5494322d6a9cfe960f366107269915484edfef25b78b17,filename: fall-2023; matching course code,
PROCTECH 4MH3,Machine Health and Remote Monitoring,PROCTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/PROCTECH-4MH3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,6,2c45a7696dc05a92af4ad12fb3e79f6e7540ea3d9cc1f2508628eec43082135e,filename: fall-2023; matching course code,
PROCTECH 4MS3,Manufacturing Technologies,PROCTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/PROCTECH-4MS3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,5,abeffa645cb755a72434b31ded4dbc9e8ddf44c1b4d96a423e43a45b4aa91981,filename: fall-2023; matching course code,
PROCTECH 4SS3,System Specification and Design,PROCTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/PROCTECH-4SS3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,12,ee47ce92805fa7f524b0ad16a2487cfbac64f12f518bddfd5d9a36b4cddb47c4,visual: PROCTECH 4SS3; Fall 2023; full course information,
PROCTECH 4TR3,Capstone Design Project II,PROCTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/PROCTECH-4TR3-Fall-2023-Kostas.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,11,3ce53bdc90772d92c554a01684c5f4077735112d26ac2ba261da980dc8a0f634,visual: PROCTECH 4TR3; Fall 2023; full course information,
